client_id,age,job,marital,education,credit_default,mortgage,month
628,58,admin_,married,,unknown,yes,may
629,40,technician,married,professional_course,no,no,may
630,34,technician,married,university_degree,no,no,may
631,30,admin_,single,university_degree,no,no,may
632,38,services,married,basic_6y,no,no,may
633,55,management,single,basic_4y,no,no,may
634,55,management,married,university_degree,unknown,yes,may
635,45,technician,single,professional_course,no,yes,may
636,36,admin_,married,university_degree,no,yes,may
637,32,admin_,single,university_degree,no,no,may
638,35,technician,married,,unknown,yes,may
639,55,management,divorced,university_degree,no,yes,may
640,49,housemaid,married,basic_4y,unknown,unknown,may
641,29,admin_,married,high_school,no,yes,may
642,34,blue-collar,married,basic_4y,no,yes,may
643,54,retired,married,high_school,unknown,yes,may
644,36,technician,single,professional_course,no,no,may
645,30,management,single,university_degree,no,yes,may
646,33,housemaid,divorced,university_degree,no,no,may
647,37,blue-collar,married,high_school,no,no,may
648,36,technician,married,basic_9y,unknown,yes,may
649,33,blue-collar,married,high_school,no,no,may
650,32,housemaid,married,high_school,no,yes,may
651,32,housemaid,married,high_school,no,no,may
652,50,blue-collar,married,basic_4y,unknown,yes,may
653,39,blue-collar,married,basic_9y,no,no,may
654,51,blue-collar,divorced,,unknown,yes,may
655,33,services,married,high_school,no,no,may
656,33,services,married,basic_4y,no,no,may
657,56,management,married,university_degree,unknown,no,may
658,39,management,divorced,university_degree,unknown,yes,may
659,33,self-employed,single,university_degree,no,no,may
660,59,retired,divorced,basic_4y,unknown,no,may
661,42,admin_,single,,no,yes,may
662,43,services,married,high_school,no,no,may
663,35,admin_,married,university_degree,no,unknown,may
664,46,blue-collar,married,basic_6y,unknown,yes,may
665,27,technician,married,basic_9y,no,no,may
666,47,admin_,divorced,university_degree,no,yes,may
667,31,admin_,single,university_degree,no,no,may
668,32,blue-collar,married,basic_9y,no,yes,may
669,54,admin_,married,high_school,no,no,may
670,56,management,married,university_degree,unknown,no,may
671,48,services,single,high_school,unknown,yes,may
672,44,admin_,married,high_school,no,yes,may
673,46,admin_,married,high_school,no,no,may
674,45,services,married,high_school,no,yes,may
675,43,admin_,married,professional_course,no,no,may
676,40,admin_,single,high_school,unknown,no,may
677,56,management,married,university_degree,no,yes,may
678,47,entrepreneur,married,professional_course,no,no,may
679,39,management,divorced,university_degree,unknown,yes,may
680,48,technician,married,basic_4y,unknown,no,may
681,45,housemaid,married,professional_course,unknown,yes,may
682,36,self-employed,married,university_degree,no,no,may
683,49,management,married,professional_course,unknown,yes,may
684,46,services,married,high_school,no,no,may
685,38,blue-collar,married,basic_9y,no,yes,may
686,50,housemaid,married,basic_4y,unknown,yes,may
687,27,admin_,single,high_school,no,yes,may
688,40,technician,married,professional_course,unknown,yes,may
689,46,management,married,university_degree,no,yes,may
690,40,admin_,divorced,university_degree,no,yes,may
691,33,management,single,university_degree,no,no,may
692,54,retired,married,high_school,no,yes,may
693,52,blue-collar,married,basic_4y,unknown,yes,may
694,53,admin_,married,university_degree,unknown,yes,may
695,49,services,married,high_school,unknown,no,may
696,42,blue-collar,married,basic_4y,unknown,no,may
697,49,housemaid,married,basic_4y,no,no,may
698,40,entrepreneur,married,basic_9y,no,no,may
699,59,admin_,married,university_degree,unknown,no,may
700,51,self-employed,married,basic_9y,no,yes,may
701,57,housemaid,married,basic_6y,unknown,yes,may
702,38,self-employed,divorced,basic_9y,no,yes,may
703,52,self-employed,married,university_degree,no,no,may
704,26,unemployed,single,basic_9y,no,yes,may
705,35,admin_,married,university_degree,no,yes,may
706,51,admin_,married,university_degree,no,no,may
707,43,blue-collar,married,basic_4y,unknown,yes,may
708,42,admin_,married,high_school,unknown,yes,may
709,60,retired,divorced,university_degree,unknown,yes,may
710,36,blue-collar,married,basic_9y,no,yes,may
711,57,management,married,university_degree,unknown,no,may
712,35,student,single,university_degree,unknown,no,may
713,30,admin_,married,university_degree,no,no,may
714,43,services,married,high_school,no,no,may
715,40,technician,married,basic_9y,no,no,may
716,45,technician,married,university_degree,no,no,may
717,56,retired,married,high_school,no,no,may
718,46,services,married,basic_6y,no,no,may
719,41,blue-collar,married,basic_4y,no,yes,may
720,42,admin_,married,university_degree,no,yes,may
721,56,blue-collar,married,basic_4y,no,no,may
722,43,entrepreneur,married,basic_4y,no,yes,may
723,34,blue-collar,married,basic_4y,no,no,may
724,38,services,married,high_school,no,yes,may
725,40,technician,married,basic_9y,no,no,may
726,38,admin_,married,high_school,no,no,may
727,48,entrepreneur,married,university_degree,no,yes,may
728,27,blue-collar,married,basic_9y,unknown,yes,may
729,24,technician,single,professional_course,no,no,may
730,47,admin_,single,,unknown,yes,may
731,48,blue-collar,married,professional_course,unknown,no,may
732,31,admin_,single,high_school,no,yes,may
733,39,self-employed,single,basic_4y,unknown,yes,may
734,41,technician,single,university_degree,unknown,no,may
735,49,blue-collar,married,basic_4y,unknown,yes,may
736,56,retired,married,basic_4y,no,no,may
737,49,admin_,married,high_school,no,no,may
738,47,unemployed,divorced,university_degree,no,no,may
739,44,blue-collar,married,,unknown,yes,may
740,48,admin_,divorced,high_school,no,no,may
741,55,housemaid,married,basic_4y,no,yes,may
742,59,management,married,basic_4y,unknown,yes,may
743,44,technician,single,professional_course,no,yes,may
744,46,blue-collar,married,basic_9y,no,no,may
745,39,blue-collar,divorced,basic_6y,unknown,yes,may
746,38,unemployed,married,basic_4y,unknown,yes,may
747,36,services,married,high_school,no,yes,may
748,29,admin_,single,university_degree,no,no,may
749,31,technician,single,professional_course,no,yes,may
750,30,services,divorced,basic_9y,no,no,may
751,36,blue-collar,married,basic_4y,no,yes,may
752,60,blue-collar,married,professional_course,no,no,may
753,36,admin_,married,university_degree,no,yes,may
754,32,services,married,high_school,no,no,may
755,39,blue-collar,married,basic_9y,unknown,yes,may
756,30,services,married,university_degree,no,yes,may
757,39,blue-collar,married,basic_4y,unknown,no,may
758,37,blue-collar,married,basic_9y,unknown,yes,may
759,39,blue-collar,married,professional_course,unknown,yes,may
760,46,blue-collar,married,basic_4y,no,no,may
761,43,unemployed,married,basic_4y,no,no,may
762,37,services,married,high_school,no,yes,may
763,30,technician,married,university_degree,unknown,no,may
764,38,technician,married,professional_course,no,no,may
765,31,technician,married,university_degree,no,yes,may
766,44,admin_,married,university_degree,no,no,may
767,44,self-employed,married,university_degree,unknown,no,may
768,38,technician,married,,unknown,unknown,may
769,30,student,single,high_school,unknown,no,may
770,37,blue-collar,married,basic_4y,unknown,unknown,may
771,54,housemaid,divorced,,no,yes,may
772,41,management,married,,unknown,yes,may
773,43,technician,married,professional_course,no,no,may
774,38,housemaid,married,basic_9y,no,no,may
775,41,blue-collar,married,basic_4y,no,yes,may
776,38,blue-collar,single,,unknown,no,may
777,33,blue-collar,married,basic_9y,no,unknown,may
778,32,admin_,married,high_school,no,yes,may
779,30,services,married,high_school,unknown,no,may
780,43,technician,married,basic_6y,no,yes,may
781,30,services,married,high_school,unknown,yes,may
782,36,technician,divorced,professional_course,no,no,may
783,38,blue-collar,married,basic_6y,no,unknown,may
784,35,blue-collar,single,basic_6y,no,yes,may
785,50,self-employed,married,university_degree,no,no,may
786,38,blue-collar,married,basic_9y,no,yes,may
787,58,admin_,married,basic_4y,unknown,no,may
788,50,technician,married,professional_course,no,yes,may
789,33,blue-collar,single,basic_9y,unknown,no,may
790,33,blue-collar,single,basic_9y,unknown,unknown,may
791,44,management,single,university_degree,unknown,yes,may
792,31,management,married,high_school,no,no,may
793,40,entrepreneur,married,basic_9y,no,no,may
794,28,unknown,single,basic_9y,unknown,no,may
795,36,services,single,,no,yes,may
796,44,blue-collar,single,high_school,no,no,may
797,38,blue-collar,divorced,,no,yes,may
798,33,blue-collar,married,basic_9y,no,unknown,may
799,39,blue-collar,divorced,basic_6y,unknown,yes,may
800,47,blue-collar,single,basic_4y,unknown,yes,may
801,47,services,divorced,high_school,no,no,may
802,35,entrepreneur,single,professional_course,no,no,may
803,42,admin_,divorced,university_degree,no,no,may
804,36,admin_,married,high_school,no,no,may
805,35,technician,married,basic_6y,no,no,may
806,36,services,single,,no,yes,may
807,56,entrepreneur,married,university_degree,unknown,yes,may
808,26,admin_,single,high_school,no,no,may
809,31,admin_,single,university_degree,no,yes,may
810,57,self-employed,single,high_school,unknown,no,may
811,39,services,married,high_school,no,no,may
812,43,blue-collar,married,high_school,no,yes,may
813,50,admin_,married,university_degree,no,no,may
814,52,blue-collar,single,high_school,unknown,unknown,may
815,39,blue-collar,divorced,basic_9y,no,no,may
816,44,technician,single,,unknown,yes,may
817,36,housemaid,married,basic_4y,no,yes,may
818,54,management,married,high_school,unknown,yes,may
819,27,admin_,single,basic_9y,no,yes,may
820,31,admin_,single,university_degree,no,no,may
821,31,admin_,married,university_degree,unknown,no,may
822,28,blue-collar,married,basic_6y,no,no,may
823,31,management,single,university_degree,no,yes,may
824,30,management,divorced,high_school,no,no,may
825,52,technician,married,professional_course,no,yes,may
826,37,technician,divorced,professional_course,no,no,may
827,30,services,married,university_degree,no,yes,may
828,45,blue-collar,married,basic_9y,unknown,yes,may
829,54,technician,married,university_degree,no,yes,may
830,49,entrepreneur,married,basic_9y,no,yes,may
831,44,admin_,married,high_school,no,no,may
832,28,student,single,basic_9y,unknown,yes,may
833,53,technician,married,high_school,no,yes,may
834,45,blue-collar,married,basic_9y,unknown,yes,may
835,45,blue-collar,married,basic_9y,unknown,no,may
836,51,admin_,married,high_school,unknown,yes,may
837,41,blue-collar,married,basic_9y,unknown,yes,may
838,43,technician,married,professional_course,no,yes,may
839,31,admin_,single,university_degree,no,yes,may
840,39,admin_,single,,no,yes,may
841,38,technician,married,professional_course,no,no,may
842,50,entrepreneur,married,basic_9y,no,yes,may
843,53,admin_,single,university_degree,unknown,yes,may
844,44,admin_,divorced,high_school,unknown,yes,may
845,53,blue-collar,married,basic_9y,unknown,yes,may
846,24,services,single,high_school,no,no,may
847,34,admin_,single,high_school,no,yes,may
848,40,technician,married,professional_course,no,yes,may
849,57,management,divorced,university_degree,no,yes,may
850,43,blue-collar,married,basic_4y,unknown,yes,may
851,31,blue-collar,married,basic_6y,unknown,no,may
852,31,services,married,basic_6y,no,yes,may
853,31,blue-collar,married,basic_6y,unknown,yes,may
854,45,housemaid,married,basic_4y,unknown,yes,may
855,38,admin_,married,university_degree,no,no,may
856,41,entrepreneur,married,university_degree,no,yes,may
857,47,blue-collar,married,professional_course,unknown,yes,may
858,42,blue-collar,married,basic_6y,no,no,may
859,35,blue-collar,single,,no,yes,may
860,40,management,married,university_degree,no,yes,may
861,42,blue-collar,married,basic_6y,no,no,may
862,34,technician,married,professional_course,unknown,yes,may
863,48,admin_,single,university_degree,no,yes,may
864,35,blue-collar,married,,no,yes,may
865,33,blue-collar,married,high_school,no,yes,may
866,37,technician,married,professional_course,no,yes,may
867,43,technician,married,professional_course,no,yes,may
868,42,admin_,single,,unknown,no,may
869,46,admin_,divorced,university_degree,no,yes,may
870,37,blue-collar,single,basic_9y,unknown,yes,may
871,40,blue-collar,married,high_school,no,yes,may
872,40,blue-collar,married,high_school,no,yes,may
873,59,entrepreneur,divorced,high_school,unknown,yes,may
874,43,technician,single,university_degree,no,no,may
875,44,blue-collar,married,basic_6y,no,yes,may
876,44,blue-collar,married,basic_4y,no,yes,may
877,41,admin_,married,university_degree,no,yes,may
878,28,unknown,single,basic_9y,unknown,yes,may
879,48,services,married,high_school,unknown,yes,may
880,31,admin_,single,high_school,no,yes,may
881,27,blue-collar,married,basic_9y,no,yes,may
882,43,technician,single,university_degree,no,yes,may
883,47,retired,married,basic_4y,unknown,yes,may
884,40,blue-collar,divorced,,no,yes,may
885,43,unknown,married,high_school,unknown,no,may
886,29,technician,married,professional_course,no,yes,may
887,54,admin_,married,university_degree,no,no,may
888,36,technician,married,professional_course,no,no,may
889,30,admin_,single,university_degree,no,no,may
890,38,services,single,,unknown,yes,may
891,39,blue-collar,married,basic_6y,no,no,may
892,33,blue-collar,married,basic_9y,no,no,may
